"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
10000,100,102,1,12,164,158,NA,113,71.8
5539,100,92,2,14,121,115,84,90.2,52.4
20814,100,32,1,22,159,157,NA,142.9,89.3
5800,100,97,1,12,43,38,19,174.8,115.6
3953,100,94,1,14,366,363,NA,108.2,53.4
15000,100,100,1,13,95,94,77,110,70
5076,100,97,1,7,64,57,36,186.5,132.3
1923,100,58,1,12,91,86,NA,119.1,84.7
10326,100,83,1,6,84,67,46,130,76.1
10026,100,83,2,6,81,67,4,212.1,138
2318,100,101,1,15,63,58,NA,118.4,75.4
7200,95,92,1,15,150,147,91,87,56.1
8852,100,31,1,16,213,212,NA,173.4,96.5
24733,100,63,1,5,14,0,26,447,153.5
7500,100,107,1,16,58,0,18,342.5,136.4
6729,95,106,1,9,20,0,76,181.4,67.3
43267,75,61,1,26,3,0,79,166.3,79.3
4000,85,95,1,12.5,14,0,NA,138,63.7
7400,100,87,1,12,12,0,79,149.4,77.2
6000,100,88,1,16,124,0,69,214,82.9
8992,100,55,1,22,61,0,68,226.8,98.5
11200,100,88,1,15,31,0,NA,129.2,49.9
289350,100,106,1,12,15,0,100,17.4,10.4
128920,100,92,1,14,88,0,100,7.2,3.9
8000,100,93,1,14,123,0,67,189.7,75.9
11043,100,92,3,16,128,0,79,170.3,71.2
9263,85,5,1,36,103,0,95,123.8,51.7
8000,100,54,1,13,210,10,NA,202.7,78.4
7850,100,30,1,18,14,0,59,203.7,68.4
15612,95,91,1,17,56,0,NA,273,130.5
21556,90,53,1,23,39,0,51,240.2,116
7128,100,11,1,34,153,152,10,224.7,101
69804,95,78,1,28,5,0,57,229,104.9
30444,100,85,1,11,55,0,32,294.5,115.3
49685,100,78,4,6,61,0,10,374.3,199
344298,95,78,1,70,109,0,26,411.3,119
68623,100,68,1,19,26,0,85,174.7,64.3
123877,100,60,1,40,3,0,44,288.6,119.2
41456,100,60,1,27,1,0,85,151.9,69.8
8670,100,115,1,23,9,0,7,353.4,162.8
5000,100,102,1,9,38,36,81,98.4,69.3
85917,100,27,1,50,73,0,79,187.2,69.2
37848,100,45,1,36,43,0,58,281.5,125.4
13106,100,91,1,16,25,0,68,251.3,117.9
19762,100,94,1,12,11,0,99,65.2,32.9
14000,100,89,1,18,93,0,36,285.3,134.1
5000,100,47,1,12,7,0,94,100.8,46.5
249754,100,89,2,9,1,0,71,336.5,107.2
1300,100,91,1,12,71,68,NA,118.3,82.6
5000,100,54,1,21,38,37,89,114.4,60
6248,100,69,1,36,1,0,79,182.7,69.4
14929,95,90,1,23,68,0,97,109.7,54.9
11609,100,14,1,36,2,0,76,308.8,113.6
25427,95,11,2,28,30,0,58,222.8,86.4
5863,100,54,2,40,49,0,81,216.3,78.7
15911,100,89,1,37,57,0,82,181.3,80.2
28840,100,58,1,19,1,0,82,217.2,77.9
60400,100,102,1,11,1,0,68,245.3,86.5
22741,100,93,1,19,1,0,64,179.7,108.6
34137,100,62,1,19,21,0,84,186.3,66.2
19254,95,14,1,24,2,0,53,249.3,90.9
15998,95,24,1,29,37,0,50,246.7,95.2
19313,95,34,1,35,4,0,82,179.6,65.1
70225,100,67,1,17,2,0,88,148,56.8
12229,100,87,1,12,10,0,41,233.1,84.2
46019,100,92,1,14,2,0,70,322.2,129.8
6967,100,31,1,23,37,0,85,281.3,101.3
11784,85,91,1,16,20,0,63,212.2,81.1
20365,100,101,1,8,2,0,7,396.6,151.8
9779,100,89,1,21,2,0,66,213.1,90.9
10299,100,31,1,25,31,0,86,166.1,52.9
27547,55,91,1,20,11,0,NA,139,44.3
22510,100,105,1,12,11,0,31,277,100.1
16692,100,91,1,14,9,0,48,330.7,130.8
63395,80,90,1,18,15,0,84,192.6,68.7
10107,100,63,1,18,2,0,95,176.4,69.4
47434,100,37,1,43,0,0,69,196.9,80.7
5000,100,87,1,22,19,0,81,155.3,70.9
117232,90,78,1,11,1,0,50,502.4,207.6
25719,100,97,1,16,2,0,12,423.8,136.1
30366,100,88,1,42,2,0,78,172.5,69.5
66076,100,87,1,35,2,0,78,209.6,79.1
104696,100,49,1,50,1,0,45,307.1,138.9
24290,100,89,1,19,142,134,68,114,68.5
53800,100,97,1,16,2,0,61,276.1,123
7173,95,59,1,22,40,0,91,138.7,52.1
22186,100,94,2,18,6,0,66,251.9,127.2
21461,100,63,1,42,54,0,79,188.6,80.5
18252,90,88,1,34,1,0,78,214.6,99.3
7200,100,93,1,12,201,195,NA,199.1,131.1
32505,100,59,1,30,30,0,87,180.5,77
22990,100,36,1,41,38,0,58,217.7,69.4
8000,100,57,1,19,1,0,74,166,73.3
134594,100,41,1,60,3,0,58,264.9,129
10210,90,56,1,39,2,0,NA,224,85.8
12560,100,34,1,36,35,0,86,162.2,58.1
13180,100,66,1,16,147,145,NA,167.3,111.3
20000,90,56,1,13,102,56,22,162.2,112.6
16005,100,91,1,15,46,0,75,195.7,80.7
11425,100,61,1,16,161,156,NA,158.2,96.7
11944,100,70,1,22,53,0,67,233.7,104.8
2688,100,77,1,12,115,113,NA,66,44.5
6800,100,57,1,20,191,188,72,129.3,69.6
6000,100,57,1,19,121,112,NA,91.7,30.4
4995,100,109,1,14,64,62,NA,109.7,66.1
46000,100,107,1,42,121,120,39,144.4,88.1
21672,100,87,1,14,76,0,63,236.7,101.9
34559,100,31,2,41,362,361,47,140,78.2
9678,90,57,1,27,57,0,86,170.1,68
14721,90,61,1,19,21,0,84,166.8,77.1
12170,100,53,2,21,249,240,10,185.9,110.5
7000,100,88,1,16,1,0,81,188.1,75.1
5166,100,79,1,6,92,82,NA,150.5,107.3
11500,100,58,1,21,166,162,29,152.1,103
18726,100,54,1,21,34,0,73,209.1,100.8
7500,100,57,1,20,195,191,NA,105.4,64.2
7501,100,40,1,29,454,444,NA,168.2,104.4
30388,100,47,2,46,1,0,66,260.3,117.3
25000,100,57,1,20,202,198,91,85.7,44.5
7500,100,54,1,20,164,161,NA,162.3,97.9
4315,100,13,1,24,39,38,NA,179.1,85
2750,100,77,1,18,96,94,NA,233.2,113.5
8000,90,58,1,13,109,105,63,128.9,52.8
12085,100,56,1,20,116,115,16,209.5,114.9
20000,100,57,1,20,264,260,26,155.8,98.5
3735,100,11,1,36,68,67,NA,228.6,112.1
10000,100,54,1,21,361,359,NA,163.6,104.9
2150,100,89,1,23,443,439,NA,136.6,99.1
4279,100,88,1,16,328,324,NA,155.6,108.7
3850,100,34,1,28,80,79,NA,127.1,74.1
10465,100,40,1,24,348,338,38,141.6,87.3
8387,100,94,1,21,262,251,42,127.9,73.9
11000,100,57,1,20,200,195,79,93.4,54.2
2080,100,87,1,16,84,81,NA,121.8,81.1
4670,95,58,1,19,121,119,NA,209.5,129.9
5509,100,58,1,15,142,137,56,138,89.4
5553,100,56,1,14,87,85,60,108.4,49.3
13551,100,15,1,19,64,63,9,197.3,89.7
7110,100,12,1,28,85,84,1,262.7,141.3
9360,100,40,1,34,367,360,31,179.2,111.7
3225,100,89,1,16,162,150,NA,140.4,85.5
34795,100,42,1,33,460,369,NA,192.4,125.3
7486,100,54,1,20,176,174,20,178.6,88.3
4500,100,35,1,24,46,45,NA,163.8,81.9
20000,100,14,3,32,87,86,88,84.2,37.6
207294,100,45,1,31,231,228,NA,93.2,56.6
2140,100,87,2,17,403,397,NA,103.4,63.8
7089,100,48,6,16,1017,1003,14,187.6,87.6
4865,100,13,1,16,232,230,NA,212.5,134.8
10042,100,10,1,16,218,216,NA,164.3,102.3
73822,100,30,1,27,33,0,79,206.9,72.3
5020,100,33,1,24,39,0,79,189.1,66.1
22653,100,66,1,24,40,0,73,207.1,81.2
60000,100,3,1,17,69,68,100,8.8,3.2
5000,100,107,1,10,31,26,4,152.6,77.3
5000,100,95,1,12,46,43,95,88.6,49.7
6000,100,54,1,17,87,82,5,186.7,107.5
12616,100,89,1,13,34,33,43,168.5,75.5
16800,100,90,1,15,12,11,NA,215.8,80.7
10000,100,90,1,18,49,48,3,211.6,93.1
27275,100,88,1,12,71,62,NA,75.2,25.1
12832,100,88,1,12,63,61,91,106.2,64.2
15000,100,57,1,17,83,76,93,93.4,47.4
5840,100,90,1,15,11,0,NA,407.9,240
6764,100,70,1,21,44,0,86,174.5,64.1
20000,100,54,1,33,236,234,74,105.8,58.7
20080,100,57,1,20,35,0,35,279.5,149.4
4101,100,55,1,20,75,70,NA,139.3,74.7
12437,100,58,1,20,161,157,36,135.6,91.8
10481,100,57,1,15,74,73,38,132,75
7400,100,89,1,11,81,65,36,119.5,68.6
27000,100,32,1,42,197,196,35,154.9,87.7
3220,100,91,1,12,28,23,NA,125.6,82.2
5092,100,6,1,15,23,22,25,151.6,55.9
16810,100,60,1,20,158,151,NA,116.6,63
5300,100,57,1,20,97,96,35,149.8,85.6
12400,100,52,1,19,164,163,23,174,112.2
43529,100,59,1,28,391,378,59,115,68.1
3069,100,101,1,12,34,28,NA,106.3,72.2
5000,100,56,1,20,66,60,NA,101.8,65.3
4600,100,58,1,20,48,47,NA,141.7,92.6
16328,100,55,1,20,103,95,78,104.2,61.2
10526,100,59,1,22,112,101,NA,108.1,60.5
2500,100,94,1,11,35,34,NA,116.3,71.3
5000,100,54,1,21,97,95,NA,148.9,100.1
7932,100,31,1,11,27,19,NA,272.8,153.9
4837,100,88,1,11,60,58,NA,114.9,73.1
2300,100,92,1,11,33,31,NA,179.5,107.5
6300,100,87,1,18,119,112,94,104.5,65.9
18685,100,14,1,25,63,62,3,183.6,83.7
68685,100,33,1,43,230,218,3,280.1,154.8
7000,100,54,2,20,71,69,NA,115.8,58.1
4955,100,54,1,20,138,131,NA,101.1,60.7
167347,100,29,1,50,296,295,60,159.6,90.8
29605,100,56,1,21,260,256,NA,124.5,63.3
12153,100,55,1,32,618,613,24,149.7,94.1
13055,100,56,1,20,201,190,98,72.6,43.2
4000,100,63,1,16,92,90,NA,136.5,81.7
13392,100,50,3,27,152,149,11,179.8,105.4
5000,100,55,1,21,155,153,18,152.2,82.6
6244,100,60,1,16,295,293,NA,148.2,91.7
3000,100,52,1,19,99,90,NA,169,115.9
10620,100,86,1,20,222,218,NA,78.2,39.7
6700,100,116,2,7,19,0,94,98.8,53
9407,100,55,1,21,166,159,NA,124.3,72.1
2682,100,30,1,39,136,126,NA,234.5,115.6
10000,100,59,1,16,201,199,79,138.4,71
2800,100,54,1,18,137,133,NA,181.5,114.4
17135,100,56,1,18,287,285,NA,119.7,71.7
19562,100,56,2,17,179,178,62,119.6,67
9855,100,30,2,37,244,235,NA,99.1,59.7
10000,100,32,1,39,199,197,48,153.7,83.3
10900,100,51,1,19,139,138,3,226.6,116.9
16000,100,57,1,19,374,369,48,129.1,80.4
9300,100,54,1,20,218,215,NA,127.5,74.9
94447,100,18,1,38,220,218,NA,163.8,76.3
11000,100,55,1,16,148,147,11,181.4,95.5
4870,100,38,1,23,426,417,NA,109.4,67.6
5652,100,18,1,31,183,180,7,181.8,98.5
7500,100,56,1,7,96,90,NA,114.5,70.8
13551,100,57,1,20,126,118,NA,101.2,62.9
124000,100,17,1,10,1,0,NA,359.5,155.9
14000,100,106,4,6,192,184,NA,292.9,256.1
1700,100,50,1,5,43,41,NA,131.3,55.6
3450,100,62,1,13,60,55,NA,145.2,78.7
10160,100,31,1,27,51,50,5,246.2,110.9
2652,100,36,1,15,30,29,NA,156,57.7
6790,100,106,1,10,112,102,NA,123.4,73.7
6000,100,54,1,17,63,57,NA,122,57.8
25287,100,30,1,30,94,92,9,188.8,105.5
17304,100,94,1,15,360,343,48,122.7,78.8
5600,100,58,1,16,169,154,NA,107.7,62.3
5000,100,69,1,15,62,61,61,109,70.8
5200,100,80,1,16,105,98,NA,94.7,61
3916,100,88,1,16,66,59,NA,100.2,60.7
3496,100,92,1,12,67,60,NA,73,45
4000,100,88,1,12,60,50,NA,117.8,70
4000,100,90,1,14,55,50,NA,116.6,73.4
13902,100,34,1,32,211,206,13,183.4,121.8
9000,100,59,2,16,106,101,NA,81.3,47.5
5924,100,30,1,16,61,58,NA,187.4,105.4
8607,100,34,1,31,94,93,31,156.3,83.2
16286,100,56,1,6,94,89,69,205.2,106
3695,100,101,1,11,41,32,NA,137.7,86.7
6000,100,57,1,16,61,60,31,220.5,103.9
7722,100,55,1,16,98,96,NA,187.2,111.9
5100,100,46,1,30,162,160,59,117.7,62.3
95554,100,8,1,18,119,118,33,180.1,59.7
39280,90,36,1,17,221,219,1,211.6,90.9
5500,100,26,2,28,237,233,10,188.7,84.3
19515,100,112,1,6,38,0,51,178.7,73.9
9372,100,55,1,15,106,104,22,177.7,99.5
4587,100,28,1,15,33,30,NA,207.4,104.4
2600,100,92,1,11,73,70,NA,111.1,74.7
13000,100,91,1,24,101,100,43,144,76.4
19000,100,54,1,20,182,177,NA,175.5,117.4
5000,100,56,1,18,129,126,4,205.2,140.2
29006,100,10,1,20,167,165,77,111.2,39.4
15619,100,30,1,35,257,256,13,214.4,117.9
9750,100,47,1,30,261,258,31,148.2,92.9
74005,100,42,1,30,419,411,55,144.3,90.4
1800,100,116,13,5,181,181,NA,172.9,140
6800,100,37,1,28,183,179,42,141.9,81.3
13438,100,43,2,42,555,555,NA,112.9,61.4
7740,100,42,1,40,586,576,NA,179.3,78.7
23445,100,43,2,42,710,710,39,137,43.6
26000,100,31,4,32,295,290,78,97.6,58.3
14858,100,41,1,31,334,328,55,124.7,74.2
7000,100,49,1,20,217,215,54,141.1,76.3
13939,100,19,1,18,150,148,15,193.7,98.9
30275,95,97,1,32,187,180,NA,117.1,72
7600,100,46,1,21,122,120,29,134.2,86.5
8902,100,4,1,22,165,163,NA,175.9,75
3902,100,37,1,30,371,367,NA,124.8,74.7
8706,100,61,1,13,238,233,37,163.8,95.6
5000,100,55,1,20,200,192,65,108.7,68.7
5000,100,57,1,14,96,91,50,130.2,80.6
8000,100,54,1,19,232,229,3,224.8,134.3
7595,100,31,1,39,143,141,2,228.6,130.9
6000,100,53,1,16,213,205,NA,224,164.3
5000,100,46,1,33,262,259,NA,120.9,49.3
20422,100,45,1,31,270,267,NA,195,115.4
2837,100,18,1,21,42,40,NA,205.1,97.2
11818,100,54,1,16,93,90,83,125.2,92.2
54125,100,9,1,12,253,249,58,147,60.3
2508,100,92,1,16,56,54,NA,88.4,39.2
7344,100,97,1,6,64,59,NA,196.2,140.3
7060,100,10,1,8,84,80,NA,218.9,155.3
4082,100,55,1,18,166,164,NA,105.3,66
11162,100,15,1,22,213,211,45,168,92.4
7400,100,10,1,7,49,48,NA,153.2,80.1
4700,100,44,1,13,329,323,NA,145.2,60.7
9330,100,96,1,7,47,39,56,124.9,107.8
10000,100,42,1,18,135,134,1,234.7,132.4
1190,100,45,1,32,344,341,NA,181.3,75.6
7364,90,116,1,12,15,0,98,82.4,26.3
30048,100,45,1,35,216,208,NA,233.1,152.3
82032,100,45,2,35,148,148,18,230.8,150.8
26177,100,45,1,35,216,208,2,230.9,150.9
32257,100,45,1,35,100,92,1,232.9,152.2
10000,100,113,1,7,52,48,NA,112.5,78.1
5229,100,7,1,9,40,38,NA,93.3,53.4
6806,100,46,1,28,218,217,63,117.4,72.3
17196,100,10,1,13,60,56,2,285.3,126
52234,100,10,1,15,138,132,NA,240.5,108.8
19487,100,10,1,14,68,63,2,252.4,114.7
70316,100,10,1,29,370,359,NA,249.3,131.1
16000,100,86,1,24,198,197,50,123.6,72.3
4335,100,106,1,12,138,133,NA,51.7,17.2
11084,100,106,2,12,58,47,44,113.8,79.9
3400,100,92,1,12,4,0,NA,240.2,155.2
8500,100,97,1,14,192,187,46,165.7,103.8
2012,100,86,1,20,124,119,NA,145.4,99.8
4450,100,97,1,6,34,27,NA,170,108.2
11828,100,114,1,10,140,135,76,106.1,68.8
5100,100,96,1,6,53,44,NA,187.6,126.1
4000,100,100,1,14,74,69,NA,87.8,57.1
4000,100,104,1,13,75,74,NA,86.3,58.1
13397,100,91,1,16,181,175,98,71.4,23.6
3000,100,12,1,20,66,64,NA,185.3,93.7
12000,100,88,1,15,119,117,97,88,57.6
7500,100,108,1,12,106,102,65,135.1,95
4500,100,76,1,10,69,66,NA,92,66
17610,100,12,2,11,55,54,1,336.5,139.4
1780,100,85,1,20,98,96,NA,98.2,51.5
5600,100,90,1,15,86,86,98,83.6,56.8
20428,100,97,1,2,2,0,79,197.4,101.4
20000,100,77,1,6,7,0,NA,36.4,26.1
109397,90,14,2,10,11,0,49,247.9,84
5000,100,28,1,7,32,28,NA,171.5,117.6
17025,100,14,1,10,144,138,69,141.7,73.9
11820,100,107,1,11,190,187,82,131.4,82.9
9370,100,104,1,12,52,0,85,168.3,73.3
67725,100,44,1,2,5,0,56,228.9,79.1
28200,95,95,1,5,4,0,NA,110.2,80.4
22100,100,10,1,12,93,91,39,209.6,102.9
114873,100,61,7,21,997,985,55,139.9,87.4
1825,100,91,1,6,45,41,NA,131.2,84.1
15050,100,42,6,35,1193,1193,78,113.3,83
5000,100,107,1,6,72,68,23,153.2,91.8
5000,100,97,1,7,58,53,98,74.5,67.7
5000,100,97,1,7,56,53,63,161.3,121.9
54795,100,14,1,7,130,128,NA,134.4,58.8
7500,100,87,1,6,47,40,NA,251.7,158.6
4000,100,61,1,14,242,235,NA,162,125.8
1500,100,95,1,5,4,0,NA,168.9,104.1
4586,100,35,1,10,63,58,NA,121.8,90.4
1250,100,109,1,6,47,40,NA,233.8,166.6
3975,100,97,1,6,45,39,NA,219.7,134.1
3841,100,97,1,3.5,11,0,NA,3.8,2.9
2000,100,91,1,6,51,48,NA,118.4,90.3
4497,100,34,1,6,55,50,NA,125.3,96
4287,100,102,1,10,71,65,NA,159.8,111.4
6000,100,100,1,10,92,84,97,84.8,58.4
6020,100,100,1,10,84,79,95,93.7,66.1
6000,100,107,1,6,43,38,NA,152.2,103.9
8800,100,107,1,6,64,55,24,182.4,106
3748,100,105,1,6,57,49,NA,151.8,105.1
5700,100,107,1,6,48,42,NA,178,120.7
8548,100,104,1,10,71,67,21,147,116.4
2564,100,102,1,6,59,54,NA,113.1,36
7548,100,108,1,6,49,42,NA,241.4,117.3
5386,100,95,1,6,66,60,63,172.3,100.2
5031,100,95,1,6,65,59,72,164.6,99.2
2500,100,92,1,6,68,62,NA,239.6,138.7
10464,100,39,1,6,81,72,38,159,115.9
6000,100,78,1,6,62,58,33,161.4,117.3
15728,100,53,2,32,485,480,8,200,140.2
3489,100,82,1,6,44,40,NA,149.3,81.7
2144,100,104,1,6,45,40,NA,237.9,139.2
4000,100,97,1,6,76,73,NA,115.8,80.1
7150,100,88,2,6,145,134,25,160.5,95.6
4600,100,101,2,6,95,87,NA,120.2,72.2
2220,100,90,1,6,76,68,NA,10.9,6.1
4400,100,87,1,6,61,56,NA,179.5,128.1
7500,100,77,1,6,84,72,23,237.7,165.6
5733,100,50,1,6,50,44,100,79,50.5
4770,100,34,1,6,45,38,NA,138.1,103.2
4000,100,97,1,6,96,85,NA,156.8,105.9
9000,100,81,1,6,75,68,41,177.5,107.3
8037,100,93,1,6,63,53,65,135.6,86.2
4000,100,108,1,6,42,34,NA,262.2,167.4
12500,100,88,1,6,84,79,51,118.1,79
11051,100,89,1,6,79,72,66,139.2,94.1
4660,100,93,1,5,75,63,NA,131,91.8
3200,100,87,1,6,110,100,NA,140,92.2
1200,100,97,1,6,89,80,NA,182.7,115.1
3736,100,90,1,5,78,72,NA,145.9,98.1
9170,100,92,1,5,56,51,NA,120.4,77.2
52389,100,57,1,8,1,0,NA,156,56.2
50000,100,89,1,6,130,119,79,132,94.5
5000,100,92,1,6,83,74,23,238.1,166.3
15000,100,88,1,6,160,146,40,180.8,132.1
2345,100,81,1,6,52,44,NA,123.3,87.8
10500,100,85,1,6,106,94,97,79.3,25.7
3090,100,88,1,6,79,72,NA,117.9,81.5
2660,100,90,1,6,75,70,NA,130.4,99
3250,100,92,1,5,61,56,NA,121.9,80.2
1537,100,91,1,5,74,74,NA,131.6,96.2
4000,100,92,1,5,70,64,NA,261.9,174.8
50710,50,88,1,3,14,0,NA,163.3,52
58030,100,2,1,2,4,0,NA,86.5,33.4
387730,100,11,1,3,4,0,NA,223.7,77.9
177000,90,80,3,4,3,0,100,14.6,6.7
19579,100,9,1,3,5,0,NA,266.6,84.9
59020,100,11,1,2,5,0,NA,360.9,191.8
1350,100,17,1,7,64,61,NA,158.5,94.8
6552,100,97,2,6,81,76,52,144.9,92.1
3305,100,81,1,6,117,111,NA,169,116.7
1850,100,87,1,6,56,55,NA,138.6,96.5
2345,100,69,1,11,115,108,NA,94.9,64.3
3867,100,71,1,6,150,145,NA,109.1,69.2
3225,100,90,1,6,90,85,NA,114,70.9
2100,100,89,1,6,84,78,NA,129.6,90.4
3385,100,89,1,5,77,68,NA,76.4,54.1
4703,100,90,1,5,55,52,NA,139.9,93.5
9638,100,6,1,8,60,59,89,104.5,51
1200,100,107,1,6,78,71,NA,187.2,152.3
12584,100,7,1,8,85,83,88,97.1,56.7
6370,100,107,1,6,68,60,51,180.3,115.3
4500,100,107,1,6,50,45,NA,158.7,105.3
1350,100,89,1,5,68,65,NA,161.2,125.5
8908,100,76,1,7,115,108,100,37.7,12.1
3413,100,93,1,5,79,76,NA,170.1,118.7
4000,100,97,1,6,57,54,NA,130.7,96.1
3000,100,11,1,14,102,102,NA,152.6,94.9
4474,100,91,1,5,74,65,NA,119.6,77.5
52250,100,51,1,2,3,0,47,214.9,89.9
5075,95,95,1,5,64,58,NA,166.5,103.1
4111,100,93,1,6,74,72,NA,116.4,78.5
2146,100,94,1,6,57,51,NA,151,91.1
3500,100,93,1,5,66,64,NA,180.1,114.7
12300,100,44,6,44,1655,1654,54,149.4,82.9
25600,100,97,1,1,10,0,NA,60.7,33.5
10000,100,86,1,6,78,71,12,177.2,119.5
11579,100,6,1,7,66,64,NA,95.8,42
5000,100,90,1,6,142,136,NA,133.8,92.7
51000,100,87,1,2,10,0,29,264.9,86.6
54195,100,31,2,12,35,0,88,234.9,86.8
1120,100,82,1,6,75,73,NA,183.6,138.5
1786,100,91,1,6,46,45,NA,124.7,69.4
35521,100,13,1,4,73,0,NA,265.9,111.7
3150,100,79,1,6,73,65,NA,102.4,66.6
277956,100,87,1,4,11,0,NA,158.5,53.4
55120,100,98,1,2,5,0,NA,160.1,75.7
5000,100,76,1,6,65,61,60,164.9,118.6
2669,100,87,1,6,55,50,NA,106.1,80
32219,100,95,1,4,8,0,NA,331,135.6
157011,100,13,1,1,1,0,68,265.9,98.1
1915,100,93,1,6,69,62,NA,132.1,94.3
5545,100,91,1,6,193,180,NA,129.3,91.8
7200,95,89,1,6,101,92,23,147.4,111.8
10000,100,89,1,6,93,82,NA,170.4,122.3
3684,100,87,1,6,59,53,NA,106.4,75.3
1200,100,78,1,6,58,55,NA,116.2,88.4
3500,100,97,1,5,58,50,NA,110.4,71.2
7100,100,91,1,5,78,69,NA,104.1,77.9
17500,85,89,1,6,86,81,100,52.8,21.2
1195,100,87,1,6,67,63,NA,128,84
45000,100,95,1,5,56,51,NA,72.5,54.8
1200,100,85,1,6,94,92,NA,121.2,83.7
35000,100,35,1,1,3,0,67,201.5,82.1
196905,100,53,4,2,36,0,83,177.6,65
4000,100,76,1,12,154,154,NA,112.1,75.6
3291,100,101,3,5,140,126,NA,38.8,21.5
7230,100,76,1,9,136,128,NA,135.5,96.7
190848,100,76,5,9,2141,2121,NA,131.6,92.1
90307,100,76,1,9,2719,2659,48,134.4,95.5
30783,100,76,1,9,3378,3378,NA,366.6,316.4
4272,100,89,1,6,67,61,NA,210,136.7
1658,100,85,1,5,66,65,NA,133.8,97.3
1600,100,89,1,6,57,54,NA,108.9,78.9
10000,100,46,1,24,230,230,52,149.5,105.4
1001,100,88,1,6,98,93,NA,108,75.2
1500,100,84,1,6,59,54,NA,167.1,106
1500,100,84,2,6,58,53,NA,141.7,90.7
21762,100,90,1,2,7,0,NA,121.9,53.2
3882,100,77,1,6,75,67,NA,106.2,75.3
166320,100,20,1,3,1,0,81,170.4,64.6
59572,100,19,1,1,12,0,93,425,178.8
61400,100,44,1,1,24,0,NA,249.5,114.9
3000,100,94,1,5,85,83,NA,76.7,41.2
2926,100,81,2,7,55,51,NA,113.9,86.5
7500,50,2,1,10,2,0,100,29.7,9.6
5000,100,115,1,8,107,106,NA,93.9,31
32000,100,105,3,12,0,0,94,123.2,50.4
40000,100,109,1,9,8,0,98,101.8,41.8
9698,90,103,3,5,104,103,43,106.9,49.6
3500,95,17,2,13,59,54,NA,199.8,100.2
7100,100,11,1,31,271,266,18,160,75.4
2378,100,67,7,15,1026,1022,NA,136.6,96.9
26535,100,87,1,7,122,121,100,9.8,9.3
60015,100,26,1,23,1,0,64,224.2,93.1
8439,100,8,1,51,494,491,48,139.6,80.1
34750,90,96,1,5,13,0,NA,178.4,65.9
65000,100,3,1,53,373,371,55,133,63
10000,100,97,1,5,77,70,100,14.6,4.7
112750,100,97,2,7,1,0,NA,248.3,93.1
5498,100,10,1,25,249,246,62,114.9,67.2
1200,100,97,1,12,37,36,NA,40.8,13
18971,100,12,1,8,164,158,38,189.7,97.1
18344,100,11,1,8,73,71,29,144.8,70.1
19800,100,50,21,33,370,370,51,126.7,84.5
8176,100,89,1,37,102,0,76,198.4,85.5
11719,100,7,1,9,75,74,80,111.3,45.5
14100,100,97,1,14,55,0,57,222,107.3
5850,100,90,1,32,109,105,27,127.8,78
8595,100,104,1,13,46,0,NA,250.1,99.3
22167,100,18,1,13,2,0,NA,338.9,127.6
25000,100,64,1,1,5,0,NA,26.5,10.5
138741,100,19,2,1,1,0,10,404.9,272.9
143916,100,21,1,2,1,0,15,549.6,237.1
6423,100,32,1,3,19,18,NA,127.5,50.1
1976,100,87,1,6,85,84,NA,97.2,67.2
44000,100,92,1,5,1,0,83,80.4,49.5
3000,100,90,1,6,75,70,NA,106,69.6
9210,100,7,1,7,101,98,88,104,34.8
5000,100,88,1,6,161,156,75,113.5,78.5
2600,100,92,5,6,84,79,NA,119.3,71.2
6000,100,95,2,4,66,56,NA,115.8,76.1
5224,100,89,1,6,64,59,59,136.1,95.3
1200,100,97,1,6,99,96,NA,114.2,74.8
7046,100,44,7,6,160,160,NA,182.9,119.3
9718,100,4,1,9,107,0,53,171.6,147.3
7365,100,43,1,6,143,141,NA,159.1,64.5
29441,100,80,2,6,92,92,NA,116.6,44.3
99999,100,18,1,2,2,0,55,215.3,86.3
8000,100,43,3,6,196,192,NA,151.8,102
10600,100,63,1,7,61,61,NA,164.1,91.8
7500,100,82,1,7,84,83,64,149.5,85.2
66903,100,22,1,3,22,0,92,480.5,172.4
11307,95,8,1,10,83,80,32,142.5,60.7
10100,100,11,1,6,55,52,NA,181.2,83.1
6080,100,91,1,8,57,56,NA,164.7,70.2
21140,100,88,1,27,266,250,9,200.7,106.3
11071,100,10,1,37,241,239,NA,142.9,89.2
23050,100,44,1,7,8,0,32,385.3,210.1
3499,100,10,1,28,109,108,NA,298.9,213.8
16728,100,38,7,25,536,534,36,173.9,106.5
7605,100,8,1,30,280,268,8,236.5,102.7
9100,100,107,1,6,64,63,97,90.8,45.3
16000,100,2,1,5,84,83,NA,48.5,18.7
189697,95,4,3,5,87,84,NA,118.9,41.5
10235,100,103,1,8,77,75,83,97.2,38.4
7452,100,10,1,16,62,62,25,179.6,109.5
52370,100,48,1,1,4,0,79,566.6,253.8
16600,100,86,1,2,10,0,NA,109.1,43.2
12000,100,42,1,20,322,319,34,151.7,104.1
96250,100,46,1,2,11,0,63,98.8,42
128995,100,16,1,1,1,0,83,410.9,151.7
148939,100,15,1,1,1,0,72,243.3,112
135403,100,16,1,1,1,0,NA,138.8,67.7
2542,100,4,1,6,61,59,NA,136.3,70.1
4154,100,89,1,6,94,89,NA,126,95.1
3360,100,89,1,6,81,76,NA,105.9,78.7
