"GFA","Occupancy","Age","NumBldgs","NumFloors","UnitsTotal","UnitsRes","ENERGYSTARScore","SourceEUI","SiteEUI"
70000,100,62,31,6,684,684,100,1.7,1.6
35000,100,62,31,6,684,684,100,71.7,68.7
70000,100,62,31,6,684,684,100,51.3,48.8
35000,100,62,31,6,684,684,100,62.9,60.3
70000,100,62,31,6,684,684,100,38.4,37.2
70000,100,62,31,6,684,684,100,40.4,39.6
17500,100,62,31,6,684,684,NA,72.4,69
70000,100,62,31,6,684,684,100,59.8,58.1
17500,100,62,31,6,684,684,NA,74.8,71.2
350000,100,63,16,6,362,362,99,81.3,27.4
70000,100,63,16,6,362,362,100,58.3,56.8
70000,100,63,16,6,362,362,100,71,67.8
70000,100,63,16,6,362,362,100,49.1,47.7
70000,100,63,16,6,362,362,100,46.1,44.6
291876,100,51,2,24,184,184,68,129.7,42.4
145938,100,51,2,24,184,184,68,128.2,41.8
145938,100,51,2,24,184,184,65,131.1,42.9
316000,95,64,3,6,294,294,65,123.4,85
608360,100,55,17,8,634,634,26,169.7,113.8
534260,100,55,17,8,634,634,98,86.6,28.1
74100,100,55,17,8,634,634,89,107.1,38.8
608360,100,55,17,8,634,634,95,93.4,89
205264,100,65,3,6,186,186,93,89,63.4
233877,100,67,3,6,216,216,100,57.8,34.1
124200,100,66,66,2,124,124,39,124.7,81
149406,100,66,88,2,168,168,29,143.9,92.2
109562,100,66,61,2,120,120,26,145.2,94.7
176032,100,66,96,2,188,188,36,134.8,87.4
103032,100,66,58,2,116,116,58,122,83.9
151492,100,64,21,2,180,180,17,165.5,116.9
156144,100,64,12,2,180,180,14,169.2,117.5
146484,100,64,85,2,168,168,17,165.1,113.3
159090,100,78,4,6,159,151,49,124.4,74.5
69545,100,78,4,6,159,151,53,130.8,73.9
79545,100,78,4,6,159,151,55,118,75
69148,100,103,1,12,32,30,81,94.3,56.8
110400,95,64,3,6,76,76,88,96.1,66.5
55200,95,64,3,6,76,76,84,100.2,70.8
55200,95,64,3,6,76,76,91,92,62.2
545163,100,49,3,13,554,554,14,172.1,127.9
545213,100,49,3,13,554,554,42,140.3,81.3
273771,100,67,3,6,295,291,79,94.3,55.9
114300,100,33,3,4,67,67,97,72.3,36
19800,100,29,2,3,31,31,NA,193.8,131.5
19800,100,29,2,3,31,31,NA,24.6,7.8
10908,100,29,5,3,39,39,NA,89.6,85.3
10908,100,29,5,3,39,39,NA,421.6,252.7
10908,100,29,5,3,39,39,NA,95.3,30.4
10908,100,29,5,3,39,39,NA,24.4,7.8
110908,100,29,5,3,39,39,NA,3.2,1
41366,100,29,1,3,28,28,90,81.7,50.8
387600,100,54,4,22,774,774,100,63.6,20.3
387600,100,53,4,22,774,774,100,59.6,19
387600,100,53,1,22,387,387,100,57,18.1
387600,100,52,3,21,772,772,100,60.8,19.4
387600,100,52,3,21,772,772,100,62.4,19.9
387600,100,44,3,21,774,774,100,61.8,19.7
387600,100,44,3,21,774,774,100,63.4,20.2
58560,100,68,1,6,60,60,99,83,65.3
58560,100,66,1,6,60,60,100,71.2,59.3
97430,100,68,1,6,120,120,93,97.3,76.1
97430,100,68,1,6,120,120,95,93.7,72.7
48710,100,66,2,6,120,120,96,89.4,74.9
48710,100,66,2,6,120,120,97,86.8,72.4
56534,100,68,3,6,180,180,98,78.6,66
56534,100,68,3,6,180,180,99,73.4,61.1
56534,100,68,3,6,180,180,96,82.9,70.1
176434,100,49,2,16,317,317,95,94.9,37
176434,100,49,2,16,317,317,97,89.7,34.8
94656,100,45,3,22,231,231,51,135.6,86.4
37964,100,45,3,22,231,231,35,167.4,109
112796,100,45,3,22,231,231,31,168.8,133.2
100569,100,45,2,7,90,90,35,166,136.4
119786,100,45,1,21,205,205,32,167.5,131.2
104659,100,45,1,21,205,205,43,141.8,89.9
279855,100,51,2,6,240,240,100,55,53.3
107483,100,51,2,6,240,240,93,76,25.9
86069,100,51,2,6,240,240,100,49.7,17.2
86303,100,51,2,6,240,240,100,60.5,21.2
40320,100,77,2,5,89,89,64,142.4,102
33120,100,77,2,5,89,89,85,101,65.6
178170,100,42,3,6,196,195,8,212.2,131.7
104463,50,68,5,3,126,126,92,80.4,74.2
104463,100,68,5,3,126,126,100,24.4,22.6
104463,100,68,5,3,126,126,100,26.2,24.3
104463,40,68,5,3,126,126,100,29.8,27.3
132653,100,32,1,19,98,97,1,222.2,124
52091,100,108,1,19,21,20,NA,114.3,76.9
333921,100,86,1,31,295,293,NA,157.1,78.2
498437,100,115,2,31,623,500,90,121.5,43.4
207463,100,88,1,45,284,283,31,167.9,78.8
297000,100,11,1,24,256,253,15,166.7,103.2
317625,100,12,1,24,276,274,NA,177.6,103.9
438579,100,18,2,27,400,396,20,155.3,94.6
190354,100,17,1,14,218,218,3,227.1,104.5
185816,100,20,1,25,152,151,NA,165,82.4
197941,100,32,1,25,239,238,NA,130.5,75.2
150221,100,31,1,15,133,133,NA,121.8,68.3
116000,100,30,1,17,110,109,NA,140,81.2
108016,100,31,1,9,110,107,NA,145.7,74
234119,100,31,1,26,247,246,NA,162.9,98.7
110896,100,32,1,9,122,121,NA,132.6,75.3
160468,100,31,1,9,154,153,NA,104.8,60.7
512889,100,30,1,44,547,545,NA,139.2,82.8
196798,100,29,1,9,184,182,9,195.6,98.7
287200,100,28,1,28,294,293,NA,135.9,76.6
132184,100,29,2,9,165,163,17,197.1,108.6
456414,100,11,1,35,234,233,8,146.3,77.5
251430,95,32,1,23,288,285,42,143.8,78.2
495184,100,9,1,31,248,243,NA,158.7,73.6
408516,100,9,1,33,248,245,25,173.1,119.9
205992,100,31,1,15,177,174,22,160.1,83.9
279898,100,9,1,22,192,191,13,157,74.4
446186,100,9,1,32,281,280,3,173.8,70
332500,100,17,1,27,166,166,80,105.4,57.1
321372,100,48,1,27,399,397,NA,150.7,72.4
315941,100,8,1,38,453,452,26,183.5,101.5
154343,100,35,1,31,165,156,9,256.6,116.5
325062,100,12,1,44,321,320,1,226.1,110.7
377214,100,97,2,26,374,372,35,140.8,72.1
488895,100,20,1,27,440,435,46,123.2,60.8
810962,100,91,1,42,400,382,14,120.1,55.9
435277,100,88,1,57,352,350,79,118.5,56.1
228121,100,91,1,23,211,202,NA,164.3,103.8
82073,100,30,1,15,128,126,66,143.2,65.6
468963,95,45,1,21,497,493,16,162.8,74.2
346253,95,30,2,36,349,346,1,328.4,142.1
464912,100,48,1,22,506,503,26,165.1,74.7
166591,40,52,1,27,212,205,69,168.9,73
89504,100,61,1,12,122,121,NA,231.9,113.9
813470,100,86,1,66,777,612,1,285.1,99.4
279600,100,87,1,24,346,340,10,183.5,80.4
333600,100,15,1,45,289,287,NA,182.8,106.1
581109,100,89,1,38,412,408,19,146.6,59.2
54941,100,88,1,13,61,60,NA,143.4,93.5
67009,100,114,1,13,84,103,3,225,116.4
250471,100,91,1,18,207,206,23,144,69.7
317203,95,109,1,24,411,410,67,126.9,52.3
160372,100,108,1,33,92,87,9,162.9,91.1
159000,100,90,1,14,83,76,65,122.5,61.5
636074,100,17,2,51,652,650,24,156.7,92.4
453857,100,46,1,29,566,565,1,223.7,145.1
529000,100,56,1,31,579,576,21,159.9,80
142626,100,17,1,30,157,156,59,131.7,94
388596,100,14,1,25,440,438,4,200.3,108.2
156712,95,91,1,14,163,160,NA,157.6,72.1
62462,100,112,1,16,32,30,96,100.2,53.8
99754,100,108,1,13,74,73,9,184.5,93.8
86999,100,109,1,14,87,84,94,65.2,20.8
75314,100,111,1,16,53,52,97,75.5,41.2
978706,95,87,1,32,170,157,100,20.2,6.4
505382,100,11,1,58,400,396,NA,161.4,88.6
182499,100,5,1,30,171,168,1,223.7,145.1
152715,100,12,1,10,168,163,1,321.9,134
80000,100,44,1,17,92,90,87,105.5,33.6
223674,100,36,1,20,251,251,21,160,109.4
73779,100,116,1,14,43,39,52,122.6,74.1
2149568,100,64,13,17,1947,1934,34,160.3,111.1
478888,100,57,3,2,465,420,NA,109.3,72.3
145000,100,96,1,12,115,114,84,92.1,56.9
625000,100,53,1,21,394,389,100,50.9,24.5
138550,100,31,1,11,129,128,8,185.8,90.5
46332,100,16,1,13,12,11,NA,156,82.5
100810,100,102,1,8,46,45,NA,118.2,68.2
144330,100,87,1,10,92,75,20,150.9,66.8
112500,100,111,1,12,64,63,46,113.6,66.1
121053,100,89,1,28,91,87,7,394.5,220.5
22079,100,10,1,13,17,15,NA,309.1,134.5
69000,100,102,1,6,30,29,NA,99,60.4
116600,100,31,1,11,128,127,11,179.8,87.7
118968,100,20,1,12,123,121,26,169.4,106.2
57567,100,29,1,10,80,79,32,155.5,88.8
87324,100,86,1,16,40,38,4,183.5,79.8
111592,100,107,1,12,32,30,5,146.4,74.5
618587,100,11,2,32,388,382,16,225.8,102.4
387073,100,12,1,29,256,253,2,185,84.8
69830,100,107,1,10,45,42,62,115.8,57.3
51508,100,88,1,13,29,28,27,137.9,94.5
55404,70,102,1,5,4,2,33,132.4,50
48948,100,102,1,5,24,19,NA,210.8,127.1
119369,100,7,1,20,84,83,52,128.3,57.7
65000,100,32,1,7,10,8,NA,70.3,40.1
477429,100,27,1,53,443,440,13,163.7,96.9
306802,100,53,2,25,253,250,NA,136.5,89.1
231894,100,14,1,19,339,331,4,242.9,142.3
88784,90,97,1,12,68,66,NA,352.1,129.9
93629,100,32,1,12,39,38,NA,177.4,90.1
144375,100,27,1,24,164,163,83,101.7,35.8
91412,100,10,1,18,72,72,5,183.7,82.4
236534,95,10,1,21,359,358,10,211.6,102.2
66834,100,97,1,7,32,30,NA,222.2,102.2
119200,100,93,1,17,97,91,11,187.9,77.9
71550,100,97,1,8,30,28,35,114.3,75.1
98891,100,32,1,17,27,24,63,117.8,58.5
131817,95,97,1,19,52,51,80,121.4,48.5
51704,100,102,1,7,38,36,67,110,58.5
48000,100,8,1,10,17,16,NA,225,98.7
73954,100,32,1,10,49,47,34,115.3,77.8
84100,100,102,1,8,30,30,6,148.6,65.5
79804,100,32,2,11,32,15,1,193.9,110.4
70771,100,102,1,8,34,33,3,209.5,103.8
80366,100,18,1,6,47,46,24,182.1,69.1
66812,100,112,1,7,25,25,82,120.8,55.8
66918,100,96,1,9,20,19,89,78.4,46.4
59496,100,32,1,10,29,24,2,191.3,101.5
87719,100,32,2,8,27,23,NA,121.6,59.9
163242,100,112,1,14,60,57,17,177,75.2
125637,100,32,1,17,40,37,NA,129.7,47.9
68427,100,17,1,9,28,27,40,153.2,81.3
72127,100,4,1,9,18,18,NA,138,63.2
84400,100,102,1,15,65,64,68,116.9,76
240682,100,32,1,8,167,167,100,60.6,52.7
55330,100,13,1,7,62,61,NA,231.1,105.9
54678,100,14,1,7,27,23,65,127.7,61.2
44675,100,13,1,16,48,21,NA,229.9,106.9
125674,100,13,4,15,35,34,2,205.2,91.3
58015,100,87,1,9,26,24,39,148.8,80.8
176493,100,104,1,10,65,63,1,164.4,70.2
289122,95,111,1,12,104,104,65,112,51.6
103251,100,102,2,7,34,33,92,89.3,34.8
54250,100,107,1,9,26,24,NA,105.5,72.4
142653,100,13,1,13,69,65,NA,164.3,75.2
55649,100,7,1,9,20,20,9,142,69.4
76856,100,22,1,9,30,28,95,81.7,59.3
117123,100,97,1,7,31,31,39,148.2,71
59838,100,55,1,8,34,26,31,112.8,52.6
83968,100,97,1,7,27,27,5,169.7,87.1
82544,100,107,1,6,41,38,6,107.3,56.8
124293,100,8,2,9,68,67,NA,188.8,90.7
59244,100,107,1,5,17,16,NA,162.9,64.6
44200,100,102,1,6,11,0,NA,265.5,155
46122,100,105,1,7,52,0,26,214,83.6
272140,100,54,2,21,211,211,26,152.1,94.7
136070,100,54,1,21,124,124,26,152.1,94.7
267018,95,39,1,19,258,256,80,114.4,74.9
630395,100,38,2,26,492,490,57,113.9,79
83905,100,30,1,10,109,109,36,150.7,114.1
1396625,100,82,4,12,1607,1590,48,138.7,87.4
136070,100,54,1,21,124,124,26,152.1,94.7
136070,100,54,1,21,145,145,45,152.1,94.7
966030,100,62,2,20,837,833,NA,146.3,107
141513,100,54,2,21,143,141,37,146.2,91.1
130576,80,4,1,6,117,117,45,82.8,36.4
69285,100,15,1,11,82,80,11,203.3,112.2
84032,100,28,1,15,96,74,13,159.3,50.7
74453,100,16,1,8,89,83,44,164.3,88.7
50673,100,105,1,10,33,30,10,137.4,77.2
65989,100,49,1,15,51,50,NA,143.7,73.5
1169840,100,41,1,44,790,762,100,60.8,35.5
1010790,100,57,4,21,893,866,91,138.8,87.8
1010790,100,57,2,20,880,880,67,171.9,62
970540,100,62,3,2,842,839,NA,147.3,107.6
216200,100,88,1,6,240,237,24,141.9,102.1
268430,100,68,1,12,263,258,32,157.7,105.3
564060,100,68,2,12,533,525,75,142.4,100.8
1310298,100,51,4,21,806,801,32,144.9,88
273135,100,41,1,26,201,200,1,213.5,146.2
229500,100,45,2,26,404,400,34,134.2,63.9
233700,100,45,4,26,201,200,62,111.4,56.2
119893,100,111,1,5,71,71,39,103.3,66.4
50124,100,87,1,6,46,46,63,102.8,46.9
205821,100,34,1,6,172,172,89,94.4,58.8
33533,100,7,1,8,10,6,42,161.3,72.3
53723,100,12,1,16,31,30,25,142,70.3
58974,100,12,1,8,78,78,NA,102.3,56.6
107740,100,7,1,12,80,17,97,73.1,42.3
467208,100,51,6,26,375,371,48,118.4,72.3
595960,100,67,5,10,439,439,81,96.5,52.8
51802,100,12,1,7,48,47,56,125.3,71.5
74359,100,16,2,7,72,70,2,221,116.8
94008,100,89,1,16,87,83,81,105.9,70.3
426336,100,37,1,10,93,93,100,33.2,20
102000,100,44,1,10,138,138,19,174.2,118.3
151753,100,38,1,23,176,176,97,71.1,22.6
335728,100,35,2,17,618,616,84,106.3,65.4
55947,100,77,1,6,61,61,72,102.3,71.2
52265,100,79,1,6,84,76,96,86.5,28
83223,100,47,1,6,83,81,74,111.8,58.6
210043,100,10,2,23,245,243,10,184.9,90
42772,100,17,1,12,64,63,2,467.2,235.8
460311,100,14,1,14,363,361,12,200.6,94.3
162503,100,53,1,16,164,164,46,138,95.4
214280,100,53,1,21,203,203,46,138,95.4
122406,100,88,1,12,105,103,78,106.8,64.1
115950,100,88,1,12,105,100,67,106.4,74.5
858068,100,55,5,21,877,877,47,137.6,95.3
94773,100,10,1,8,97,96,29,152.9,77.8
67763,100,88,1,6,67,66,65,124.8,69.9
75000,100,15,3,15,36,35,35,117.7,66.4
106432,100,88,1,16,166,159,46,135.7,75.3
106086,100,89,1,15,79,76,NA,105.7,70.1
53929,100,5,1,12,67,65,NA,147.4,70.6
122689,100,36,1,14,151,151,88,99.4,66.7
72829,100,31,1,12,57,55,100,36.7,36.3
58000,100,89,1,10,84,83,86,118.8,81.4
69862,100,88,1,10,69,68,NA,98.8,62.9
155540,100,58,1,6,121,120,NA,81.2,50.2
47362,100,92,1,7,75,65,28,191.9,99.5
117591,100,53,3,17,157,155,29,208.4,110.9
64031,100,7,1,17,48,47,28,149.7,65.2
91682,90,1,1,8,91,83,83,94.9,39.5
50064,100,113,1,11,24,22,8,158.1,98.7
164464,100,12,1,13,46,41,4,176.3,75.8
125610,100,67,1,10,61,54,64,121.7,76.9
162738,100,104,1,11,123,117,NA,127.1,68.9
86219,100,91,1,12,42,41,5,184.8,75.4
50788,100,3,1,7,11,10,NA,115.8,36.9
52936,100,97,1,12,15,13,NA,86.7,50.9
95475,100,107,1,9,40,39,NA,81.5,40.9
57152,100,106,1,12,22,21,49,91,54.7
74184,100,91,1,6,102,93,1,289,172
51600,100,113,1,12,35,14,1,344.1,156.4
60000,100,28,1,10,19,18,NA,83.5,45.7
76459,100,12,1,7,17,14,NA,121.6,66
57122,100,97,1,6,16,15,81,106,54.4
202793,100,51,1,16,181,175,61,119.1,81.6
19404,100,113,1,12,25,6,NA,201.9,105.6
41625,100,107,1,8,33,28,NA,91.5,56.9
52500,95,102,1,8,14,11,NA,188.4,101
88000,100,114,1,6,33,30,55,88.9,53.6
53641,100,31,1,12,99,96,64,186.9,93.8
50999,0,43,1,7,86,86,100,45,39.1
187370,100,26,1,12,194,193,77,103,56.1
77515,100,37,1,7,19,19,NA,110.1,35.1
72483,100,56,1,7,115,107,NA,199,119.8
232459,100,51,1,30,174,174,NA,125.1,76.3
177421,100,107,1,11.5,196,190,9,190,94.9
89634,100,47,1,9,145,144,50,155.5,93.5
103644,100,76,1,7,125,115,NA,167.1,83.1
40292,100,32,1,9,34,32,NA,127.3,70
64754,100,32,1,8,12,10,NA,188.8,93.3
83200,100,11,1,11,26,26,8,159.7,83.8
63563,100,32,1,12,24,22,NA,193.6,146.5
105290,100,105,1,12,90,56,NA,148.3,71.9
197720,100,87,5,5,251,243,11,154.4,62.1
65100,100,87,1,6,97,96,75,124.8,72.8
54914,100,76,1,6,65,65,82,116.2,78.9
128300,100,7,2,16,134,133,1,222,106.2
94918,100,97,3,12,28,26,9,201.6,99.1
126633,100,12,1,22,42,39,1,255.4,142.5
75165,100,109,1,11,42,40,26,139.4,82.8
80600,100,36,1,12,180,176,1,398.8,256.7
134387,100,86,1,14,155,151,59,116.5,79.3
73733,100,76,1,6,1,0,91,86.2,57.9
213602,100,87,1,21,270,263,NA,154.6,93
100581,100,65,1,6,128,121,6,194.6,104.7
455959,100,67,1,35,486,480,85,95,36.8
470253,100,52,1,31,390,389,NA,128.4,90.8
222273,100,90,1,27,200,198,NA,143.3,86.5
483340,100,65,1,20,350,343,69,105.8,65.5
140797,100,90,1,15,68,65,100,20,9.9
64622,100,92,1,15,31,31,34,118.9,79.4
43095,100,87,1,5,29,28,50,195.1,88.2
61237,100,107,1,9,2,0,NA,304.2,178.8
486000,100,57,1,21,372,360,NA,120.2,74.1
237037,100,52,1,20,269,260,27,164.9,112.8
98290,100,75,1,7,164,159,NA,186.8,104.6
164500,100,98,1,13,177,172,NA,158.7,92.3
73936,100,32,1,12,42,41,NA,103,61.1
98627,100,116,1,8,71,70,NA,177.6,97.1
60266,100,107,1,5,44,44,5,176.2,102.7
130000,100,23,1,12,91,90,86,93.1,29.7
113439,100,10,1,21,86,84,30,148.6,67.4
212372,100,62,1,6,145,144,NA,187.6,96.8
204580,100,58,1,13,151,150,7,162.2,92.1
140370,100,52,1,6,215,214,5,232.8,136.2
160896,100,88,1,10,114,111,73,111.2,73.4
148870,100,58,1,14,173,173,23,158.1,107.7
101567,100,92,1,10,68,68,27,138.4,102.7
242016,100,62,1,14,234,229,65,114.7,67.3
144516,100,89,1,15,104,96,64,125.8,70.1
187600,100,94,6,12,215,205,49,141.6,81.3
66000,100,88,1,12,86,81,52,134.4,88.5
110524,100,54,1,20,182,175,95,108.8,63.6
323910,100,62,1,20,273,267,27,145.1,125.7
436154,100,52,1,25,330,323,NA,110.8,81.7
66000,100,93,1,16,63,60,67,116.3,76.6
110327,100,88,1,12,83,74,38,108.9,69.4
97105,100,96,1,15,97,90,96,118.2,78.7
62409,100,95,1,14,60,58,56,137.9,93.4
95117,100,88,1,15,92,88,74,111.8,79
64220,100,114,1,11,42,42,53,125.9,76.8
127184,100,97,1,16,89,89,99,88.5,56.6
47363,100,110,1,12,27,26,1,302.8,169.6
52427,100,107,1,12,40,37,12,173.1,78.4
50929,100,58,1,7,95,92,38,210.4,126.5
42384,100,89,2,5,40,39,NA,167.2,91.4
132420,100,77,1,17,115,114,47,133.8,95.6
178780,100,94,1,15,153,144,NA,94.5,56.9
265222,100,91,1,21,426,420,NA,143.9,90.5
61010,100,91,1,10,61,60,NA,105.3,66.4
102532,100,58,1,12,120,119,78,168.7,88.4
156065,100,88,1,15,76,76,34,129.2,92.2
80163,100,60,1,11,90,90,100,63.3,29.3
52000,100,94,1,9,48,48,71,112.9,76.8
66100,100,93,1,9,88,87,86,103.4,73.9
125926,100,57,1,16,113,107,NA,136,81.1
231489,100,54,2,13,105,102,62,116.8,76.1
84361,100,58,1,13,82,75,88,97.5,60.2
69443,100,65,1,10,80,70,99,76.4,35.8
119728,100,86,1,17,107,103,72,101.3,63.5
151600,100,57,1,7,186,182,NA,62.8,39.1
95120,100,55,1,6,86,83,80,95.3,52.2
98066,100,107,1,12,38,36,4,172.1,95.5
196312,100,110,1,12,78,77,32,203.2,74
125340,100,91,3,6,170,169,NA,165.8,101.7
70782,100,9,1,12,44,43,4,178.8,98.6
97000,100,87,1,8,87,86,NA,130.2,62.2
146982,100,59,1,17,162,160,39,174,96.7
94291,100,88,1,16,81,76,88,91.5,58.9
74636,100,32,1,6,20,1,NA,102.7,55.8
163188,100,14,1,14,103,102,17,154.8,77
278541,100,14,1,14,143,142,NA,168.7,72.7
215890,100,57,18,5,184,184,49,128,40.8
83170,100,97,1,8,40,39,87,82.9,33.4
74615,100,106,1,8,1,0,42,163.3,86.8
85137,100,97,1,6,95,95,6,168.5,107.7
50772,100,58,1,6,85,82,63,227.5,139.1
104225,100,76,1,13,42,42,15,165.5,110.5
327000,100,57,1,21,425,416,NA,146.5,99.9
140249,100,56,1,20,139,135,NA,128.2,80.5
94144,100,56,1,16,102,98,67,106.1,91.6
59507,100,105,1,12,20,19,NA,75,43.4
110000,100,85,1,16,134,125,99,70,57.8
125935,100,56,1,15,155,150,84,120.6,67
105590,100,53,1,18,123,122,1,296.3,203.5
76700,100,87,1,6,82,77,7,172.1,100.8
68294,100,107,1,6,24,24,85,93.7,40.7
93330,100,55,1,17,129,127,100,57.4,18.3
132500,100,57,1,17,163,160,NA,107.1,70.7
142593,100,86,1,20,162,159,71,121,80.3
79989,100,9,1,11,40,30,NA,233.4,97.2
114054,100,87,1,16,207,200,NA,162,109.1
92998,100,55,1,7,140,137,62,110.3,59.2
47277,100,19,1,7,25,22,NA,85.4,50.2
101602,100,32,1,7,113,111,18,179.2,86.9
148935,100,107,1,17,131,128,57,124.8,81.5
79065,100,78,1,6,88,87,53,137,72
58030,100,111,1,7,9,9,NA,109.7,52.2
132046,100,87,1,17,179,178,NA,146.7,96
267542,100,54,1,19,261,261,100,58.8,21.2
76125,100,53,1,6,77,77,100,51.4,17.6
127277,100,97,1,7,48,47,2,166.2,72.4
51200,100,87,1,8,53,53,24,140.9,82.6
89662,100,31,1,21,74,73,2,186.5,109.6
149324,100,115,1,10,157,157,80,95.8,60
71000,100,67,1,6,90,90,92,103.6,66
165435,100,53,1,7,214,214,82,110.7,72.7
357933,100,102,1,16,91,91,18,141.9,59.9
60000,100,56,1,6,75,75,55,131.3,76.3
63210,100,30,1,13,81,81,99,71.7,68.2
66871,100,13,1,16,30,29,4,223.7,145.1
69755,100,87,1,4,38,38,18,102.8,56.5
72640,100,97,2,7,34,34,95,74.9,41.1
118350,100,78,10,5,100,100,51,126.4,40.3
100320,100,78,1,7,53,53,68,108.4,56.3
71549,100,14,1,11,67,67,45,133.9,82
210440,100,8,1,15,60,60,9,163.4,74.3
50820,100,101,1,6,50,50,63,129,68.7
145466,100,18,1,11,84,84,32,154.5,80.6
358600,100,32,2,10,332,318,48,119.5,55.9
58700,100,10,1,11,26,25,2,161.1,73.5
111725,100,47,1,21,58,57,NA,231.5,113.1
114176,100,7,1,10,37,35,16,141.2,50.3
103395,100,6,1,13,112,111,75,133.3,62.6
113358,100,87,1,6,34,30,60,100.8,49.2
3e+05,100,15,1,14,325,313,NA,142.1,81
253249,90,12,1,14,337,336,25,178.8,99.6
53455,100,13,1,14,23,22,56,129.7,67
57189,100,9,1,19,15,15,NA,239.9,114.6
56776,95,4,1,10,16,14,NA,152.9,63.1
50939,100,10,1,11,20,18,NA,122.1,58.7
101000,100,9,1,13,91,89,92,82,49.4
112351,100,8,1,13,96,90,89,83.8,33.7
118340,100,4,1,14,140,139,94,93.1,48.9
311514,100,3,1,33,391,390,NA,168.8,81.5
462086,100,10,1,24,471,469,NA,198.6,113.7
76624,100,10,1,12,46,46,34,139.7,62.8
56876,100,9,1,11,24,22,2,206.3,113.4
54355,100,28,1,10,71,71,75,121,69.9
119927,100,8,1,7,56,54,NA,149.3,59
70000,100,3,2,4,21,21,31,125.7,54.2
65235,100,92,1,13,70,69,49,129.8,95.9
58394,100,18,1,8,61,57,67,118.4,54.2
950200,100,83,10,17,959,921,72,105.3,73.3
690775,100,85,2,19,731,702,50,147.9,88.4
94597,100,105,1,9,79,79,9,159.1,72
95844,100,103,1,11,50,50,19,132.7,60.9
179370,100,6,1,22,169,168,77,108.3,59.4
110570,100,54,1,17,178,178,83,139.3,98.8
119194,95,89,1,16,134,134,67,115.8,81.4
97857,100,88,1,16,129,127,60,142.4,92
142971,100,87,1,20,212,210,62,135.7,89.6
131463,100,95,1,13,390,0,100,65.5,24.1
66000,100,28,1,17,86,86,41,146.6,87.9
221989,100,14,1,13,261,259,60,130.1,71.3
87892,100,32,1,13,73,52,NA,126,79.3
415856,100,8,1,23,399,394,37,148.1,82.6
86609,100,5,2,12,99,98,62,214.8,102.9
153392,100,9,1,12,112,108,14,153.8,61
125914,100,75,1,6,117,117,82,94,54
70038,100,4,1,11,39,37,100,51.3,23.8
75271,100,9,1,7,54,53,1,289.8,112.4
52706,100,79,1,6,66,64,62,117.4,80
55332,100,67,1,6,60,60,83,99.7,68.3
77712,100,99,1,6,103,100,49,138.3,89.5
64517,100,89,1,16,76,74,57,136,89.8
217914,100,57,1,16,219,217,73,115.5,58.4
59331,100,32,1,9,44,44,29,125.9,69.7
164000,100,86,1,21,222,221,NA,138.2,79.1
197396,100,57,3,21,197,186,92,85.9,82.7
110000,100,111,1,13,77,75,98,84.7,29.1
409200,100,57,3,21,763,756,93,86.2,83
197396,100,57,1,22,186,186,63,115.3,110.7
206470,100,57,2,22,189,186,90,85.7,82.5
409200,100,57,5,22,1521,1510,93,86.4,83.2
