"parcelId","BuildingType","PrimaryPropertyType","LargestPropertyUseType","YearBuilt","NumberofBuildings","NumberofFloors","SourceEUI","PropertyGFATotal","ENERGYSTARScore","SiteEnergyUse","Building Quality","Construction Class","Elevators","Heating System","Shape","Sprinklers"
"7666204449","NonResidential","Warehouse","Non-Refrigerated Warehouse",1959,1,1,29.10000038,35400,"84",419978.6875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666204480","NonResidential","Warehouse","Non-Refrigerated Warehouse",1916,1,3,93.30000305,71283,"41",2491238.25,"AVERAGE","MASONRY","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666204565","NonResidential","Warehouse","Non-Refrigerated Warehouse",1989,1,1,376.3999939,23792,NA,2852102.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3126049316","Nonresidential COS","Warehouse","Non-Refrigerated Warehouse",1969,1,1,110,25658,NA,1063960.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6003500295","NonResidential","Warehouse","Non-Refrigerated Warehouse",1915,1,2,102.8000031,43200,"38",1929851.5,"LOW/AVERAGE","MASONRY","Yes","PACKAGE UNIT","Rect or Slight Irreg","Yes"
"7666205550","NonResidential","Warehouse","Non-Refrigerated Warehouse",1968,1,1,119.6999969,48280,"18",2701833.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049007","NonResidential","Warehouse","Non-Refrigerated Warehouse",1966,1,1,176.6999969,32000,"3",2186148.5,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049007","NonResidential","Warehouse","Non-Refrigerated Warehouse",1970,1,1,152.1999969,44000,"15",4302455.5,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049007","NonResidential","Warehouse","Non-Refrigerated Warehouse",1973,1,1,109.5,36000,"44",2771820.5,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049012","NonResidential","Warehouse","Non-Refrigerated Warehouse",1979,1,1,87.90000153,31360,NA,1356972.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049012","NonResidential","Warehouse","Non-Refrigerated Warehouse",1979,1,1,154.1999969,33320,NA,2339234,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049012","NonResidential","Warehouse","Non-Refrigerated Warehouse",1979,1,1,115.5999985,48020,"71",2373568.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3224049012","NonResidential","Warehouse","Non-Refrigerated Warehouse",1979,1,1,82.5,27420,"55",1176342.25,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666205990","NonResidential","Warehouse","Non-Refrigerated Warehouse",1992,1,1,85.30000305,29394,"60",1486681.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7666206025","NonResidential","Warehouse","Non-Refrigerated Warehouse",1926,1,2,47.29999924,20400,"69",438557,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7666206133","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1955,1,2,154.3000031,21870,"45",1074350.375,"LOW/AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7666206136","NonResidential","Warehouse","Non-Refrigerated Warehouse",1988,3,1,177.3999939,51664,NA,3528086.75,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7985400475","NonResidential","Warehouse","Non-Refrigerated Warehouse",1982,1,2,22.20000076,36600,"80",308400.4063,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","No"
"3573700406","NonResidential","Warehouse","Non-Refrigerated Warehouse",1941,1,1,91.40000153,48890,"49",2100216.5,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"7666206455","NonResidential","Warehouse","Non-Refrigerated Warehouse",1928,1,2,38.29999924,40800,NA,817255.875,"LOW COST","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"7666206990","NonResidential","Warehouse","Non-Refrigerated Warehouse",1938,1,2,103.4000015,41276,NA,2502081,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"8061000025","NonResidential","Warehouse","Non-Refrigerated Warehouse",1926,1,1,52.5,20000,"18",743528.125,"LOW COST","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"8061000045","NonResidential","Warehouse","Non-Refrigerated Warehouse",1954,1,1,81.80000305,42000,NA,2070005.625,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3573201061","NonResidential","Warehouse","Non-Refrigerated Warehouse",1932,1,1,14.80000019,24617,NA,106918,"AVERAGE","REINFORCED CONCRETE",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666207185","NonResidential","Warehouse","Non-Refrigerated Warehouse",1900,1,2,27.70000076,52110,"34",586589.1875,"LOW COST","WOOD FRAME","Yes","SPACE HEATERS","Rect or Slight Irreg","No"
"7666207461","NonResidential","Warehouse","Non-Refrigerated Warehouse",1941,1,1,58.79999924,51050,"10",1206165.75,"LOW COST","WOOD FRAME",NA,"HOT WATER","Rect or Slight Irreg","Yes"
"7666207605","NonResidential","Warehouse","Non-Refrigerated Warehouse",1964,1,1,130.1000061,33462,"1",1386445.375,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","Yes"
"8170100295","NonResidential","Warehouse","Non-Refrigerated Warehouse",1930,1,1,34.29999924,23903,"65",415364.5938,"AVERAGE","REINFORCED CONCRETE",NA,"HOT WATER","Rect or Slight Irreg","No"
"3683900005","NonResidential","Warehouse","Non-Refrigerated Warehouse",1928,1,2,147.3999939,25955,NA,1218112,"LOW COST","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3957900098","NonResidential","Warehouse","Non-Refrigerated Warehouse",1960,1,1,139.6999969,30000,"32",2794837,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"3958900065","Nonresidential COS","Warehouse","Non-Refrigerated Warehouse",1962,1,1,94.09999847,45036,NA,1791697.75,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"3958900601","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1967,1,1,285.2000122,27263,NA,2470642,"AVERAGE","MASONRY",NA,"REFRIGERATED COOLING","Rect or Slight Irreg","No"
"3958900645","NonResidential","Warehouse","Non-Refrigerated Warehouse",1962,1,1,148.5,31569,"12",3064039.5,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","Yes"
"3958900650","NonResidential","Warehouse","Non-Refrigerated Warehouse",1956,1,1,24.79999924,22509,"57",177812.7969,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","No"
"3958900786","NonResidential","Warehouse","Non-Refrigerated Warehouse",1956,1,1,51,39984,"75",1073156.375,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","Yes"
"4088804350","NonResidential","Warehouse","Non-Refrigerated Warehouse",1968,1,2,372.2999878,29498,NA,3768900.5,"AVERAGE/GOOD","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"4088804520","NonResidential","Warehouse","Non-Refrigerated Warehouse",1938,1,1,63.59999847,23050,"27",466672.6875,"AVERAGE","WOOD FRAME",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5263300725","NonResidential","Warehouse","Non-Refrigerated Warehouse",1964,1,1,155.6000061,25000,NA,1989103.875,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"5263300910","NonResidential","Warehouse","Non-Refrigerated Warehouse",1960,1,1,24.10000038,25000,NA,287132.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"6172900280","NonResidential","Warehouse","Non-Refrigerated Warehouse",1941,1,2,48.70000076,22324,"53",588856.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"6300000010","NonResidential","Warehouse","Non-Refrigerated Warehouse",1972,1,1,28.60000038,29400,"69",227509.5,"AVERAGE","MASONRY",NA,"FORCED AIR UNIT","Rect or Slight Irreg","No"
"4083307185","NonResidential","Warehouse","Non-Refrigerated Warehouse",1979,1,2,152.5,78716,"38",4103800.75,"AVERAGE/GOOD","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5247801115","NonResidential","Warehouse","Non-Refrigerated Warehouse",1906,1,4,113.1999969,43484,"18",1567040.75,"AVERAGE","MASONRY","Yes","STEAM WITHOUT BOILER","Rect or Slight Irreg","No"
"4206900410","NonResidential","Warehouse","Non-Refrigerated Warehouse",1938,1,1,59.40000153,40028,"80",942415.1875,"AVERAGE","WOOD FRAME",NA,"FORCED AIR UNIT","Rect or Slight Irreg","Yes"
"5367200820","NonResidential","Warehouse","Non-Refrigerated Warehouse",1960,1,1,82,44476,"33",1368120.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367201635","NonResidential","Warehouse","Non-Refrigerated Warehouse",1976,1,1,56.09999847,21040,"43",592088.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"5367201865","NonResidential","Warehouse","Non-Refrigerated Warehouse",1951,1,2,81.80000305,28032,"52",1321065,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5391600310","NonResidential","Warehouse","Non-Refrigerated Warehouse",1992,1,3,154.1999969,33238,"14",1632472,"GOOD/EXCELLENT","REINFORCED CONCRETE",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","Yes"
"7327901685","NonResidential","Warehouse","Non-Refrigerated Warehouse",1977,1,1,49.09999847,24024,NA,375773.5938,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7327903120","NonResidential","Warehouse","Non-Refrigerated Warehouse",1953,1,1,47.29999924,42420,"34",965425.1875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7327906465","NonResidential","Warehouse","Non-Refrigerated Warehouse",1964,1,2,59,23400,NA,439266.9063,"LOW/AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7376600035","NonResidential","Warehouse","Non-Refrigerated Warehouse",1972,1,1,17.20000076,23232,NA,127374,"AVERAGE","MASONRY",NA,"PACKAGE UNIT","Rect or Slight Irreg","No"
"7376600060","NonResidential","Warehouse","Non-Refrigerated Warehouse",1974,1,1,88.30000305,35046,"100",1063269.125,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7376600250","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1961,1,1,95.90000153,25577,NA,895784.6875,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"7376600270","NonResidential","Warehouse","Non-Refrigerated Warehouse",1974,1,1,29.70000076,43380,"89",405062,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6003000220","NonResidential","Warehouse","Non-Refrigerated Warehouse",1920,1,2,10.19999981,23040,"99",79711.79688,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","No"
"6003000375","NonResidential","Warehouse","Non-Refrigerated Warehouse",1958,1,2,30.20000076,61880,"66",595936.5,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"6834700175","Nonresidential COS","Warehouse","Non-Refrigerated Warehouse",1967,1,2,193.6000061,22058,"1",1987334.75,"AVERAGE","MASONRY",NA,"NO HEAT","Rect or Slight Irreg","No"
"7376600690","NonResidential","Refrigerated Warehouse","Refrigerated Warehouse",1970,1,1,629.0999756,22890,NA,10005787,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","Yes"
"5367201155","NonResidential","Warehouse","Non-Refrigerated Warehouse",1965,1,1,49.5,30800,"65",485971,"AVERAGE","MASONRY",NA,"SPACE HEATERS","Rect or Slight Irreg","No"
"7666204800","NonResidential","Warehouse","Non-Refrigerated Warehouse",1922,1,1,75.80000305,37400,"73",924192.6875,"AVERAGE","MASONRY",NA,"HOT WATER","Rect or Slight Irreg","No"
"3466800063","NonResidential","Warehouse","Non-Refrigerated Warehouse",1904,1,4,63.29999924,72859,"55",1498457.875,"AVERAGE","MASONRY",NA,"WARMED AND COOLED AIR","Rect or Slight Irreg","No"
"0323049141","NonResidential","Warehouse","Non-Refrigerated Warehouse",1988,1,2,15.80000019,45700,"99",1544193.75,"LOW COST","WOOD FRAME",NA,"ELECTRIC","Rect or Slight Irreg","Yes"
"2824049007","NonResidential","Warehouse","Non-Refrigerated Warehouse",1955,1,1,102.0999985,52085,"37",3605855.5,"GOOD","STRUCTURAL STEEL","Yes","SPACE HEATERS","Rect or Slight Irreg","Yes"
